Pixel Value,Distance,Concentration
231,501.0651642872157,19.34086400728798
228,501.0651642872157,19.34086400728798
237,1498.9333812062196,19.80821366751101
239,1498.9333812062196,19.80821366751101
240,1501.1579324585366,19.80821366751101
240,1503.387900081514,19.80821366751101
231,1505.6233038810562,19.80821366751101
235,1505.6233038810562,19.80821366751101
242,499.6901082011318,18.95011076579185
237,499.6901082011318,18.95011076579185
234,500.1479547180083,18.95011076579185
229,500.6063064677872,18.95011076579185
237,501.0651642872157,18.95011076579185
231,501.0651642872157,18.95011076579185
240,1498.9333812062196,19.59896802269722
241,1498.9333812062196,19.59896802269722
240,1501.1579324585366,19.59896802269722
239,1503.387900081514,19.59896802269722
232,1505.6233038810562,19.59896802269722
231,1505.6233038810562,19.59896802269722
227,499.6901082011318,18.67545242052624
228,499.6901082011318,18.67545242052624
228,500.1479547180083,18.67545242052624
228,500.6063064677872,18.67545242052624
225,501.0651642872157,18.67545242052624
221,501.0651642872157,18.67545242052624
240,1498.9333812062196,19.36296221215125
238,1498.9333812062196,19.36296221215125
238,1501.1579324585366,19.36296221215125
241,1503.387900081514,19.36296221215125
230,1505.6233038810562,19.36296221215125
229,1505.6233038810562,19.36296221215125
229,499.6901082011318,18.54508538334705
236,499.6901082011318,18.54508538334705
242,500.1479547180083,18.54508538334705
242,500.6063064677872,18.54508538334705
225,501.0651642872157,18.54508538334705
230,501.0651642872157,18.54508538334705
235,1498.9333812062196,19.09724371344425
237,1498.9333812062196,19.09724371344425
239,1501.1579324585366,19.09724371344425
242,1503.387900081514,19.09724371344425
230,1505.6233038810562,19.09724371344425
231,1505.6233038810562,19.09724371344425
230,499.6901082011318,18.18635960626439
231,499.6901082011318,18.18635960626439
233,500.1479547180083,18.18635960626439
236,500.6063064677872,18.18635960626439
225,501.0651642872157,18.18635960626439
226,501.0651642872157,18.18635960626439
238,1498.9333812062196,18.80318534783504
238,1498.9333812062196,18.80318534783504
238,1501.1579324585366,18.80318534783504
238,1503.387900081514,18.80318534783504
232,1505.6233038810562,18.80318534783504
232,1505.6233038810562,18.80318534783504
246,499.6901082011318,17.94023030379517
243,499.6901082011318,17.94023030379517
237,500.1479547180083,17.94023030379517
228,500.6063064677872,17.94023030379517
250,501.0651642872157,17.94023030379517
238,501.0651642872157,17.94023030379517
236,1498.9333812062196,18.49209993850997
240,1498.9333812062196,18.49209993850997
241,1501.1579324585366,18.49209993850997
237,1503.387900081514,18.49209993850997
226,1505.6233038810562,18.49209993850997
231,1505.6233038810562,18.49209993850997
232,499.6901082011318,17.82247170011736
239,499.6901082011318,17.82247170011736
243,500.1479547180083,17.82247170011736
242,500.6063064677872,17.82247170011736
231,501.0651642872157,17.82247170011736
235,501.0651642872157,17.82247170011736
238,1498.9333812062196,18.40250244658013
237,1498.9333812062196,18.40250244658013
238,1501.1579324585366,18.40250244658013
240,1503.387900081514,18.40250244658013
234,1505.6233038810562,18.40250244658013
232,1505.6233038810562,18.40250244658013
234,499.6901082011318,17.59554331073359
235,499.6901082011318,17.59554331073359
234,500.1479547180083,17.59554331073359
231,500.6063064677872,17.59554331073359
231,501.0651642872157,17.59554331073359
232,501.0651642872157,17.59554331073359
237,1498.9333812062196,18.33054165938848
240,1498.9333812062196,18.33054165938848
241,1501.1579324585366,18.33054165938848
240,1503.387900081514,18.33054165938848
227,1505.6233038810562,18.33054165938848
230,1505.6233038810562,18.33054165938848
226,499.6901082011318,17.68283490764921
226,499.6901082011318,17.68283490764921
227,500.1479547180083,17.68283490764921
228,500.6063064677872,17.68283490764921
225,501.0651642872157,17.68283490764921
223,501.0651642872157,17.68283490764921
238,1498.9333812062196,18.23457927570701
238,1498.9333812062196,18.23457927570701
238,1501.1579324585366,18.23457927570701
239,1503.387900081514,18.23457927570701
233,1505.6233038810562,18.23457927570701
235,1505.6233038810562,18.23457927570701
233,499.6901082011318,17.56962478900692
232,499.6901082011318,17.56962478900692
232,500.1479547180083,17.56962478900692
228,500.6063064677872,17.56962478900692
227,501.0651642872157,17.56962478900692
227,501.0651642872157,17.56962478900692
238,1498.9333812062196,17.99718936175094
239,1498.9333812062196,17.99718936175094
240,1501.1579324585366,17.99718936175094
241,1503.387900081514,17.99718936175094
231,1505.6233038810562,17.99718936175094
233,1505.6233038810562,17.99718936175094
231,499.6901082011318,17.45100639861736
230,499.6901082011318,17.45100639861736
229,500.1479547180083,17.45100639861736
229,500.6063064677872,17.45100639861736
227,501.0651642872157,17.45100639861736
227,501.0651642872157,17.45100639861736
239,1498.9333812062196,17.92015820970253
240,1498.9333812062196,17.92015820970253
240,1501.1579324585366,17.92015820970253
242,1503.387900081514,17.92015820970253
233,1505.6233038810562,17.92015820970253
233,1505.6233038810562,17.92015820970253
231,499.6901082011318,17.45211938344331
232,499.6901082011318,17.45211938344331
234,500.1479547180083,17.45211938344331
232,500.6063064677872,17.45211938344331
224,501.0651642872157,17.45211938344331
229,501.0651642872157,17.45211938344331
240,1498.9333812062196,17.77303254674178
240,1498.9333812062196,17.77303254674178
241,1501.1579324585366,17.77303254674178
243,1503.387900081514,17.77303254674178
237,1505.6233038810562,17.77303254674178
237,1505.6233038810562,17.77303254674178
231,499.6901082011318,17.14024659807854
232,499.6901082011318,17.14024659807854
234,500.1479547180083,17.14024659807854
232,500.6063064677872,17.14024659807854
226,501.0651642872157,17.14024659807854
228,501.0651642872157,17.14024659807854
238,1498.9333812062196,17.42580891801997
239,1498.9333812062196,17.42580891801997
240,1501.1579324585366,17.42580891801997
243,1503.387900081514,17.42580891801997
237,1505.6233038810562,17.42580891801997
239,1505.6233038810562,17.42580891801997
233,499.6901082011318,16.85884666265588
232,499.6901082011318,16.85884666265588
232,500.1479547180083,16.85884666265588
231,500.6063064677872,16.85884666265588
226,501.0651642872157,16.85884666265588
226,501.0651642872157,16.85884666265588
239,1498.9333812062196,17.08622864377083
239,1498.9333812062196,17.08622864377083
239,1501.1579324585366,17.08622864377083
242,1503.387900081514,17.08622864377083
229,1505.6233038810562,17.08622864377083
231,1505.6233038810562,17.08622864377083
226,499.6901082011318,16.76885197645592
226,499.6901082011318,16.76885197645592
228,500.1479547180083,16.76885197645592
233,500.6063064677872,16.76885197645592
223,501.0651642872157,16.76885197645592
223,501.0651642872157,16.76885197645592
240,1498.9333812062196,16.75366784251132
242,1498.9333812062196,16.75366784251132
240,1501.1579324585366,16.75366784251132
238,1503.387900081514,16.75366784251132
226,1505.6233038810562,16.75366784251132
234,1505.6233038810562,16.75366784251132
234,499.6901082011318,16.45604081644716
235,499.6901082011318,16.45604081644716
231,500.1479547180083,16.45604081644716
229,500.6063064677872,16.45604081644716
230,501.0651642872157,16.45604081644716
229,501.0651642872157,16.45604081644716
238,1498.9333812062196,16.3850133025858
241,1498.9333812062196,16.3850133025858
243,1501.1579324585366,16.3850133025858
243,1503.387900081514,16.3850133025858
235,1505.6233038810562,16.3850133025858
238,1505.6233038810562,16.3850133025858
227,499.6901082011318,16.1507535684824
226,499.6901082011318,16.1507535684824
227,500.1479547180083,16.1507535684824
227,500.6063064677872,16.1507535684824
222,501.0651642872157,16.1507535684824
225,501.0651642872157,16.1507535684824
241,1498.9333812062196,16.22407842869602
240,1498.9333812062196,16.22407842869602
242,1501.1579324585366,16.22407842869602
242,1503.387900081514,16.22407842869602
232,1505.6233038810562,16.22407842869602
232,1505.6233038810562,16.22407842869602
225,499.6901082011318,15.86246316829549
230,499.6901082011318,15.86246316829549
235,500.1479547180083,15.86246316829549
237,500.6063064677872,15.86246316829549
221,501.0651642872157,15.86246316829549
224,501.0651642872157,15.86246316829549
241,1498.9333812062196,15.89637807236861
242,1498.9333812062196,15.89637807236861
241,1501.1579324585366,15.89637807236861
239,1503.387900081514,15.89637807236861
231,1505.6233038810562,15.89637807236861
231,1505.6233038810562,15.89637807236861
235,499.6901082011318,15.60948032533914
237,499.6901082011318,15.60948032533914
233,500.1479547180083,15.60948032533914
228,500.6063064677872,15.60948032533914
226,501.0651642872157,15.60948032533914
230,501.0651642872157,15.60948032533914
236,1498.9333812062196,15.69213031030277
237,1498.9333812062196,15.69213031030277
239,1501.1579324585366,15.69213031030277
238,1503.387900081514,15.69213031030277
225,1505.6233038810562,15.69213031030277
228,1505.6233038810562,15.69213031030277
226,499.6901082011318,15.49266180203451
228,499.6901082011318,15.49266180203451
228,500.1479547180083,15.49266180203451
229,500.6063064677872,15.49266180203451
217,501.0651642872157,15.49266180203451
217,501.0651642872157,15.49266180203451
240,1498.9333812062196,15.58108086481024
240,1498.9333812062196,15.58108086481024
240,1501.1579324585366,15.58108086481024
241,1503.387900081514,15.58108086481024
235,1505.6233038810562,15.58108086481024
234,1505.6233038810562,15.58108086481024
224,499.6901082011318,15.34377007330557
223,499.6901082011318,15.34377007330557
224,500.1479547180083,15.34377007330557
225,500.6063064677872,15.34377007330557
218,501.0651642872157,15.34377007330557
218,501.0651642872157,15.34377007330557
234,1498.9333812062196,15.54418478886643
237,1498.9333812062196,15.54418478886643
240,1501.1579324585366,15.54418478886643
240,1503.387900081514,15.54418478886643
223,1505.6233038810562,15.54418478886643
230,1505.6233038810562,15.54418478886643
242,499.6901082011318,14.95432712131843
234,499.6901082011318,14.95432712131843
230,500.1479547180083,14.95432712131843
228,500.6063064677872,14.95432712131843
234,501.0651642872157,14.95432712131843
231,501.0651642872157,14.95432712131843
240,1498.9333812062196,15.41708519213948
241,1498.9333812062196,15.41708519213948
240,1501.1579324585366,15.41708519213948
241,1503.387900081514,15.41708519213948
229,1505.6233038810562,15.41708519213948
231,1505.6233038810562,15.41708519213948
230,499.6901082011318,14.86784306369888
230,499.6901082011318,14.86784306369888
229,500.1479547180083,14.86784306369888
229,500.6063064677872,14.86784306369888
221,501.0651642872157,14.86784306369888
220,501.0651642872157,14.86784306369888
237,1498.9333812062196,15.23827781888907
239,1498.9333812062196,15.23827781888907
239,1501.1579324585366,15.23827781888907
240,1503.387900081514,15.23827781888907
231,1505.6233038810562,15.23827781888907
234,1505.6233038810562,15.23827781888907
228,499.6901082011318,14.75483438090603
225,499.6901082011318,14.75483438090603
230,500.1479547180083,14.75483438090603
231,500.6063064677872,14.75483438090603
221,501.0651642872157,14.75483438090603
220,501.0651642872157,14.75483438090603
234,1498.9333812062196,15.1006253108943
235,1498.9333812062196,15.1006253108943
238,1501.1579324585366,15.1006253108943
240,1503.387900081514,15.1006253108943
225,1505.6233038810562,15.1006253108943
226,1505.6233038810562,15.1006253108943
237,1999.8839769469453,19.73522010454182
238,1999.8839769469453,19.73522010454182
239,2003.494756412964,19.73522010454182
239,2007.116742212081,19.73522010454182
218,2010.7499865949576,19.73522010454182
220,2010.7499865949576,19.73522010454182
226,499.6901082011318,14.61649324200834
226,499.6901082011318,14.61649324200834
226,500.1479547180083,14.61649324200834
226,500.6063064677872,14.61649324200834
220,501.0651642872157,14.61649324200834
221,501.0651642872157,14.61649324200834
240,1498.9333812062196,15.0729544512378
